2359	8038458	184	EAN13	7321422253458	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	450028	184	ASIN	B08BY32RVB	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1525578	184	ASIN	B08BY32RVB	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	79429	185	ASIN	B0742D9F8B	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8392612	186	EAN13	5011423870021	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	78836	190	ASIN	B00CZT1GRA	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1632627	191	ASIN	B007K4Z8UG	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1617050	192	ASIN	B0742DM7QQ	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1619557	193	ASIN	B074F1WC8G	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8392487	194	EAN13	5011423182612	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8392536	195	EAN13	5011423827827	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1616768	195	ASIN	B00F0Q1HC4	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8425109	196	EAN13	3664061035967	31	IT	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	82314	196	ASIN	B074FY7BQ4	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8425595	197	EAN13	3666356173682	31	IT	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	78185	197	ASIN	B00CZRTTQ2	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1616752	198	ASIN	B00J7KOTTW	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	79420	199	ASIN	B0742FNPD1	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1631075	199	ASIN	B0742FNPD1	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1622033	201	ASIN	B0785LQ51W	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1630808	204	ASIN	B00E3FPAC6	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1527556	205	ASIN	B0742DP8X7	4	Spain	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1615950	205	ASIN	B0742DP8X7	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	7006704	208	SKU	5212810041	2	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1614427	208	ASIN	B01FO5IYD0	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1624357	208	ASIN	B01FO5IYD0	4	France	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1617921	217	ASIN	B00CZRJ2WI	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8392854	219	EAN13	5011423914763	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	1617052	219	ASIN	B0742BNWHF	4	Germany	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	78266	221	ASIN	B01GZY833A	4	Italy	2026-07-22 09:55:00	2026-07-22 09:55:00
2359	8392853	222	EAN13	5011423914725	\N	\N	2026-07-22 09:55:00	2026-07-22 09:55:00
