2359	840389	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840362	31	160	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840348	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840289	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840246	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840098	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840064	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840039	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840021	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	840014	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839937	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839919	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839878	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839853	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839810	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839785	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839769	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839771	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839712	31	167	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839680	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839655	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839637	31	169	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839621	31	168	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839601	31	170	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839585	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839526	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839521	31	171	2026-07-22 09:32:00	2026-07-22 09:32:00
2359	839469	31	166	2026-07-22 09:32:00	2026-07-22 09:32:00
